# Kim, K. U., Elliott, G. S., and Dutton, J. C., “A Three-Dimensional Experimental Study of Compressibility Effects on Turbulent Free Shear Layers,” AIAA Aviation Conference, Atlanta, GA, 2018.
# This work was funded by the NASA Aeronautics Mission Directorate's Transformative Aeronautics Concepts Program, Transformational Tools and Technologies Project; Grant Number NNX15AU94A.
VARIABLES = "z (mm)", "y (mm)", "U (m/s)", "V (m/s)", "W (m/s)", "|V| (m/s)"
ZONE T="Frame 0", I=249, J=124, F=POINT
-50.9630372450 28.1744303480 497.8909568422 14.4036793758 -2.2850160314 498.1044992600
-51.3192776516 28.1744303480 497.7273951663 14.3883406225 -2.1264478982 497.9398618564
-51.6755180582 28.1744303480 497.4637927268 14.3858073199 -1.8664124118 497.6752555851
-52.0317584649 28.1744303480 497.3466944141 14.3297884350 -1.5649713927 497.5555510862
-52.3879988715 28.1744303480 497.2584968282 14.1098962810 -1.3040500699 497.4603525785
-52.7442392781 28.1744303480 497.3830639812 13.8163248441 -1.0092757466 497.5759457661
-53.1004796848 28.1744303480 497.4424810654 13.5102034086 -0.7186816223 497.6264302345
-53.4567200914 28.1744303480 497.3700277777 13.2894589429 -0.5164660524 497.5478077409
-53.8129604980 28.1744303480 497.0931246366 13.1420246904 -0.4789071869 497.2670476977
-54.1692009047 28.1744303480 496.8777523995 13.1246611531 -0.5362238467 497.0513505624
-54.5254413113 28.1744303480 496.7326613953 13.1108035022 -0.5491825664 496.9059585745
33.8221795335 27.8181899413 500.9155618743 19.7486620706 6.0399057793 501.3410917163
33.4659391269 27.8181899413 501.1780148041 19.9835735376 5.7915123849 501.6096962281
33.1096987203 27.8181899413 501.3664729210 20.1388761071 5.5808157964 501.8018134733
32.7534583136 27.8181899413 501.5332226452 20.1787591882 5.3594034753 501.9676074657
32.3972179070 27.8181899413 501.6926486763 20.1385829098 5.1196626733 502.1227810041
32.0409775004 27.8181899413 501.8238988475 20.0155149243 4.8866702848 502.2466782754
31.6847370937 27.8181899413 501.9005285618 19.8566069795 4.6959194089 502.3151173024
31.3284966871 27.8181899413 501.9411016320 19.6772315456 4.6775898879 502.3484276834
30.9722562805 27.8181899413 501.9645258927 19.4822971682 4.8737177705 502.3660998540
30.6160158738 27.8181899413 501.9506683812 19.3144756953 5.1689584443 502.3487240863
30.2597754672 27.8181899413 501.8994040835 19.1819032092 5.5500769828 502.2964867333
29.9035350606 27.8181899413 501.8421066339 19.0869315569 5.9479743994 502.2401709804
29.5472946540 27.8181899413 501.7697487994 19.0778938771 6.2940456347 502.1717453775
29.1910542473 27.8181899413 501.7384693776 19.1870371828 6.5394890651 502.1477859819
28.8348138407 27.8181899413 501.8032693543 19.4100414893 6.5791053579 502.2216198777
28.4785734341 27.8181899413 502.0298951058 19.7355152914 6.4104258241 502.4585552092
28.1223330274 27.8181899413 502.3760666183 20.1258527254 6.0553026882 502.8155018985
27.7660926208 27.8181899413 502.7446878313 20.5491299232 5.5778026611 503.1953892532
27.4098522142 27.8181899413 503.0990026262 20.9912685538 5.0287801887 503.5618417128
27.0536118075 27.8181899413 503.4239854263 21.4608227608 4.4418070111 503.9007895068
26.6973714009 27.8181899413 503.7094968766 21.9572826152 3.8051026479 504.2021998263
26.3411309943 27.8181899413 503.9708227567 22.4474805958 3.0891927983 504.4799527110
25.9848905876 27.8181899413 504.1894946175 22.8879341087 2.2276583189 504.7136479946
25.6286501810 27.8181899413 504.2690728835 23.1969370385 1.2291110771 504.8038296891
25.2724097744 27.8181899413 504.2217596248 23.3757483881 0.2166323420 504.7633657680
